duration,pdays,previous,balance,campaign,job,poutcome,deposit
643,-1,0,148,3,0,2,1
181,-1,0,1942,1,1,2,1
643,-1,0,3462,3,5,3,1
637,-1,0,2609,1,6,3,1
643,-1,0,213,2,0,3,1
118,-1,0,732,1,0,2,1
404,-1,0,539,2,9,1,1
288,-1,0,1202,1,8,2,1
643,-1,0,3462,3,7,3,1
578,-1,0,94,2,6,3,1
311,-1,0,261,1,0,0,1
406,-1,0,1848,1,5,2,1
205,-1,0,1115,1,1,2,1
515,-1,0,282,1,6,2,1
643,-1,0,624,5,3,3,1
199,-1,0,304,1,7,2,1
157,-1,0,1590,1,1,0,1
643,-1,0,0,1,5,3,1
643,-1,0,624,1,2,3,1
297,-1,0,0,1,1,0,1
461,-1,0,29,1,2,3,1
380,-1,0,3462,2,4,3,1
381,-1,0,1806,2,5,1,1
347,-1,0,217,2,1,2,1
223,-1,0,924,1,4,2,1
207,-1,0,25,1,9,2,1
643,-1,0,187,3,0,3,1
155,-1,0,3462,1,4,1,1
643,-1,0,443,4,1,3,1
643,-1,0,2451,3,4,0,1
268,-1,0,406,2,2,1,1
175,-1,0,3462,1,3,0,1
643,-1,0,2509,3,3,3,1
542,-1,0,1795,2,2,3,1
353,-1,0,139,1,0,3,1
643,-1,0,393,1,7,2,1
643,-1,0,239,1,0,3,1
256,-1,0,497,1,8,2,1
225,-1,0,2961,2,4,2,1
643,-1,0,581,4,9,0,1
508,-1,0,93,2,2,1,1
480,-1,0,-32,1,1,2,1
465,-1,0,311,1,8,2,1
643,-1,0,1145,3,3,3,1
585,-1,0,0,1,6,2,1
354,-1,0,2346,1,5,3,1
511,-1,0,3462,2,4,2,1
643,-1,0,53,1,0,3,1
159,-1,0,0,2,9,2,1
643,-1,0,658,1,1,3,1
643,-1,0,1597,3,4,0,1
237,-1,0,2917,1,6,2,1
279,-1,0,88,2,4,2,1
167,-1,0,1614,2,4,2,1
138,-1,0,203,1,4,3,1
260,-1,0,64,2,7,2,1
264,-1,0,10,1,5,0,1
643,-1,0,390,3,9,3,1
643,-1,0,394,1,0,3,1
643,-1,0,3462,3,1,3,1
593,-1,0,3462,1,7,3,1
175,-1,0,1579,1,6,1,1
224,-1,0,3462,3,4,3,1
400,-1,0,1816,1,8,0,1
587,-1,0,1461,2,1,3,1
134,-1,0,0,2,4,2,1
643,-1,0,211,2,6,3,1
331,-1,0,205,1,8,2,1
257,-1,0,2487,5,7,1,1
573,-1,0,2474,1,6,3,1
177,-1,0,224,1,6,0,1
448,-1,0,144,4,3,2,1
459,-1,0,414,1,6,2,1
296,-1,0,0,1,5,1,1
643,-1,0,76,4,1,3,1
215,-1,0,3462,2,9,1,1
371,-1,0,3462,1,4,1,1
170,-1,0,0,1,5,3,1
643,-1,0,830,1,2,1,1
569,-1,0,529,1,2,3,1
360,-1,0,2020,1,3,2,1
616,-1,0,653,3,9,3,1
484,-1,0,1227,1,0,2,1
643,-1,0,250,4,1,3,1
531,-1,0,3462,1,4,2,1
643,-1,0,3462,1,9,3,1
643,-1,0,0,1,4,3,1
342,-1,0,251,1,8,3,1
621,-1,0,193,1,2,1,1
208,-1,0,0,1,5,3,1
643,-1,0,514,1,1,3,1
643,-1,0,443,4,0,3,1
305,-1,0,3462,2,4,1,1
342,-1,0,410,1,0,2,1
222,-1,0,3462,3,3,3,1
343,-1,0,3462,1,4,0,1
114,-1,0,3462,1,9,3,1
643,-1,0,6,4,9,3,1
643,-1,0,118,1,1,3,1
551,-1,0,-1,1,0,3,1
643,-1,0,580,1,2,1,1
243,-1,0,2332,1,4,2,1
517,-1,0,116,1,0,2,1
643,-1,0,98,1,3,3,1
545,-1,0,3462,2,4,2,1
502,-1,0,202,4,6,2,1
105,-1,0,2427,1,9,0,1
217,-1,0,656,1,9,1,1
273,-1,0,536,3,1,3,1
132,-1,0,3462,1,3,3,1
370,-1,0,28,1,2,3,1
261,-1,0,65,2,5,2,1
643,-1,0,1220,4,9,2,1
195,-1,0,3462,1,8,1,1
547,-1,0,-495,1,0,0,1
133,-1,0,498,1,2,3,1
581,-1,0,347,1,4,3,1
341,-1,0,1979,1,5,1,1
643,-1,0,1627,5,1,3,1
643,-1,0,763,4,5,1,1
487,-1,0,3462,4,4,3,1
562,-1,0,0,2,4,2,1
643,-1,0,3462,1,1,3,1
523,-1,0,1617,2,4,2,1
214,-1,0,3462,1,0,2,1
94,-1,0,1230,1,8,1,1
643,-1,0,650,1,2,3,1
604,-1,0,-242,3,3,1,1
383,-1,0,1787,2,5,3,1
643,-1,0,2161,1,4,2,1
386,-1,0,8,3,4,3,1
286,-1,0,432,1,4,3,1
643,-1,0,0,1,1,3,1
589,-1,0,397,1,2,2,1
297,-1,0,3462,1,1,3,1
338,-1,0,1319,1,8,2,1
483,-1,0,21,3,9,3,1
123,-1,0,992,1,1,3,1
184,-1,0,2788,2,7,2,1
183,-1,0,3462,1,0,2,1
501,-1,0,345,1,2,2,1
643,-1,0,1969,1,6,2,1
576,-1,0,544,1,4,3,1
356,-1,0,2350,2,4,3,1
409,-1,0,259,1,9,2,1
402,-1,0,3462,1,5,2,1
643,-1,0,158,1,1,3,1
220,-1,0,332,1,7,1,1
232,-1,0,1946,1,6,2,1
525,-1,0,165,1,4,1,1
439,-1,0,712,2,9,1,1
643,-1,0,671,3,1,3,1
219,-1,0,942,1,10,3,1
263,-1,0,997,1,3,2,1
643,-1,0,0,1,1,3,1
643,-1,0,2662,2,6,3,1
643,-1,0,44,2,4,1,1
393,-1,0,2041,1,0,3,1
643,-1,0,3462,2,1,3,1
305,-1,0,2061,1,8,0,1
405,-1,0,201,1,9,2,1
368,-1,0,658,1,5,3,1
135,-1,0,622,2,0,0,1
433,-1,0,351,1,1,3,1
481,-1,0,20,3,2,3,1
156,-1,0,2352,1,7,2,1
188,-1,0,854,1,4,3,1
460,-1,0,1933,1,8,2,1
339,-1,0,572,1,0,0,1
346,-1,0,0,2,8,0,1
309,-1,0,364,1,5,2,1
429,-1,0,3462,1,5,3,1
261,-1,0,0,1,1,3,1
221,-1,0,2986,1,4,0,1
221,-1,0,1427,2,7,1,1
536,-1,0,1204,1,3,2,1
643,-1,0,3462,6,3,3,1
643,-1,0,146,2,2,3,1
472,-1,0,62,2,4,2,1
336,-1,0,1387,1,4,3,1
311,-1,0,259,2,1,0,1
643,-1,0,-43,2,0,1,1
503,-1,0,-372,1,5,3,1
643,-1,0,4,1,8,3,1
248,-1,0,1233,1,7,3,1
281,-1,0,3462,1,5,3,1
643,-1,0,1375,2,7,3,1
298,-1,0,3373,1,4,2,1
212,-1,0,0,1,0,1,1
296,-1,0,880,1,8,2,1
643,-1,0,145,2,8,1,1
643,-1,0,0,1,9,3,1
143,-1,0,252,1,1,2,1
643,-1,0,329,1,4,3,1
394,-1,0,596,1,4,3,1
156,-1,0,564,1,4,2,1
643,-1,0,374,1,4,3,1
124,-1,0,1453,1,1,2,1
643,-1,0,3462,3,4,0,1
643,-1,0,0,3,9,3,1
513,-1,0,291,1,5,0,1
210,-1,0,3412,1,1,2,1
418,-1,0,338,1,9,2,1
153,-1,0,1138,1,6,2,1
643,-1,0,3462,1,7,0,1
290,-1,0,272,1,2,2,1
643,-1,0,1922,1,8,3,1
643,-1,0,976,3,9,3,1
252,-1,0,1798,1,4,3,1
214,-1,0,1947,1,4,2,1
615,-1,0,3462,2,5,3,1
238,-1,0,3356,3,9,3,1
406,-1,0,194,2,4,2,1
222,-1,0,3462,1,4,2,1
144,-1,0,1972,1,7,2,1
643,-1,0,-21,2,4,3,1
496,-1,0,209,6,9,2,1
196,-1,0,3462,3,4,3,1
643,-1,0,846,1,4,0,1
570,-1,0,966,1,7,3,1
288,-1,0,2492,2,1,2,1
229,-1,0,582,1,2,1,1
301,-1,0,0,1,4,1,1
512,-1,0,851,2,0,3,1
643,-1,0,332,2,5,3,1
643,-1,0,435,2,2,2,1
268,-1,0,325,1,9,2,1
245,-1,0,75,2,2,1,1
208,-1,0,2984,1,4,2,1
532,-1,0,3462,1,8,1,1
643,-1,0,422,1,2,2,1
110,-1,0,3462,1,1,3,1
643,-1,0,-18,1,1,0,1
643,-1,0,3462,1,5,3,1
372,-1,0,2813,3,3,2,1
202,-1,0,3462,3,0,0,1
643,-1,0,0,1,7,3,1
280,-1,0,1429,2,5,2,1
331,-1,0,3462,1,7,0,1
643,-1,0,3462,3,9,3,1
142,-1,0,231,1,4,3,1
643,-1,0,-388,1,1,3,1
643,-1,0,3462,1,7,3,1
643,-1,0,323,2,7,0,1
643,-1,0,387,3,7,2,1
404,-1,0,3138,1,0,0,1
451,-1,0,119,1,6,3,1
261,-1,0,678,1,2,2,1
548,-1,0,0,3,3,3,1
94,-1,0,814,1,2,2,1
70,-1,0,3462,2,5,2,1
315,-1,0,635,2,9,1,1
643,-1,0,-766,1,5,3,1
297,-1,0,285,3,5,3,1
643,-1,0,656,1,0,3,1
579,-1,0,236,1,4,1,1
643,-1,0,3462,1,9,0,1
215,-1,0,70,1,8,2,1
415,-1,0,1230,1,2,1,1
336,-1,0,626,1,4,1,1
198,-1,0,7,1,2,3,1
643,-1,0,245,2,0,3,1
158,-1,0,1054,2,3,3,1
259,-1,0,74,1,3,2,1
211,-1,0,108,3,3,1,1
643,-1,0,146,2,4,2,1
532,-1,0,54,1,1,1,1
192,-1,0,3462,2,8,0,1
365,-1,0,1232,2,5,3,1
429,-1,0,230,1,9,2,1
220,-1,0,2542,2,8,2,1
166,-1,0,943,1,6,1,1
643,-1,0,-276,1,6,3,1
270,-1,0,1616,2,9,1,1
643,-1,0,2355,1,4,0,1
611,-1,0,3462,1,4,2,1
643,-1,0,2837,1,4,2,1
514,-1,0,825,1,7,2,1
267,-1,0,3462,1,4,3,1
171,-1,0,561,1,4,2,1
643,-1,0,1758,2,1,3,1
442,-1,0,115,1,8,3,1
112,-1,0,3462,4,0,3,1
574,-1,0,224,1,1,0,1
168,-1,0,975,1,2,2,1
643,-1,0,1058,1,3,3,1
643,-1,0,0,4,7,3,1
251,-1,0,479,1,5,2,1
189,-1,0,2544,4,7,2,1
643,-1,0,3462,1,4,0,1
113,-1,0,433,1,9,2,1
378,-1,0,1,3,2,3,1
643,-1,0,3462,1,1,3,1
213,-1,0,736,1,4,3,1
178,-1,0,3462,2,4,3,1
473,-1,0,3462,2,4,2,1
643,-1,0,214,1,0,3,1
438,-1,0,0,2,4,1,1
528,-1,0,24,1,1,2,1
643,-1,0,516,1,4,3,1
220,-1,0,-74,2,5,3,1
643,-1,0,2184,1,8,3,1
74,-1,0,205,2,7,2,1
611,-1,0,3462,3,5,2,1
394,-1,0,2717,5,4,2,1
624,-1,0,2730,1,9,3,1
643,-1,0,348,5,0,3,1
550,-1,0,0,1,0,3,1
336,-1,0,168,2,0,2,1
240,-1,0,3462,2,7,1,1
528,-1,0,3462,1,7,2,1
440,-1,0,3462,4,9,0,1
643,-1,0,-569,2,4,1,1
317,-1,0,33,1,7,2,1
86,-1,0,524,1,6,2,1
580,-1,0,836,2,0,3,1
212,-1,0,925,1,4,2,1
160,-1,0,3462,1,4,3,1
585,-1,0,1,1,9,2,1
643,-1,0,3462,1,5,0,1
366,-1,0,541,3,5,2,1
643,-1,0,27,1,0,3,1
643,-1,0,3314,2,6,3,1
643,-1,0,314,1,4,2,1
214,-1,0,386,2,0,0,1
86,-1,0,2151,2,4,2,1
419,-1,0,195,3,7,3,1
643,-1,0,1520,2,4,2,1
466,-1,0,317,2,7,3,1
127,-1,0,826,1,8,1,1
135,-1,0,393,1,8,0,1
643,-1,0,723,2,1,0,1
643,-1,0,1228,2,3,1,1
381,-1,0,1317,1,7,3,1
643,-1,0,1924,1,8,3,1
341,-1,0,3462,5,4,2,1
268,-1,0,12,1,4,1,1
643,-1,0,394,5,7,3,1
643,-1,0,165,1,0,2,1
643,-1,0,1580,1,5,3,1
643,-1,0,3462,6,4,3,1
401,-1,0,3462,1,9,2,1
643,-1,0,1627,2,8,3,1
261,-1,0,2205,1,4,0,1
643,-1,0,383,1,1,3,1
531,-1,0,0,2,1,3,1
643,-1,0,66,3,4,3,1
127,-1,0,835,2,5,2,1
643,-1,0,0,1,9,3,1
643,-1,0,24,1,3,1,1
411,-1,0,331,1,3,0,1
643,-1,0,1561,4,8,3,1
219,-1,0,3462,2,9,0,1
643,-1,0,990,2,3,3,1
555,-1,0,394,2,4,3,1
639,-1,0,476,2,1,3,1
336,-1,0,3338,4,4,2,1
266,-1,0,1522,1,5,2,1
173,-1,0,1047,3,9,2,1
173,-1,0,481,1,1,0,1
359,-1,0,670,1,5,3,1
643,-1,0,1119,1,6,3,1
336,-1,0,1326,1,8,2,1
643,-1,0,3462,3,3,3,1
318,-1,0,1009,1,1,2,1
130,-1,0,0,2,4,2,1
643,-1,0,-269,2,1,3,1
343,-1,0,243,2,3,1,1
124,-1,0,728,1,1,2,1
288,-1,0,256,5,3,2,1
643,-1,0,-83,3,1,3,1
481,-1,0,449,1,5,3,1
591,-1,0,1632,3,5,2,1
643,-1,0,186,2,7,3,1
526,-1,0,1630,3,4,2,1
643,-1,0,199,1,0,0,1
643,-1,0,1293,2,6,3,1
257,-1,0,381,2,6,0,1
337,-1,0,546,1,7,2,1
643,-1,0,170,1,2,3,1
643,-1,0,43,1,4,2,1
643,-1,0,1347,1,6,2,1
208,-1,0,1110,1,3,3,1
404,-1,0,2554,1,5,2,1
643,-1,0,363,1,0,3,1
643,-1,0,1374,2,9,2,1
643,-1,0,1228,2,3,0,1
643,-1,0,1762,2,5,1,1
160,-1,0,191,1,7,3,1
643,-1,0,0,1,1,3,1
537,-1,0,743,2,0,3,1
170,-1,0,2644,1,4,1,1
643,-1,0,1712,2,9,3,1
227,-1,0,1438,1,3,1,1
192,-1,0,617,1,4,3,1
371,-1,0,3144,1,1,2,1
643,-1,0,0,1,9,3,1
643,-1,0,1432,1,4,2,1
280,-1,0,1224,2,5,2,1
131,-1,0,168,1,4,3,1
643,-1,0,1238,1,1,3,1
643,-1,0,1252,5,4,3,1
570,-1,0,398,2,4,1,1
307,-1,0,3455,1,4,0,1
127,-1,0,1415,1,1,3,1
643,-1,0,377,4,1,3,1
153,-1,0,955,1,1,2,1
643,-1,0,-380,6,5,3,1
643,-1,0,415,1,5,0,1
643,-1,0,141,2,1,2,1
257,-1,0,3462,1,1,1,1
282,-1,0,736,1,1,2,1
512,-1,0,832,1,7,2,1
307,-1,0,636,2,9,2,1
459,-1,0,3462,1,2,2,1
178,-1,0,3462,1,6,0,1
642,-1,0,2966,2,6,3,1
184,-1,0,525,1,1,2,1
312,-1,0,3462,2,9,3,1
351,-1,0,204,1,7,2,1
341,-1,0,3212,2,4,2,1
397,-1,0,0,5,6,2,1
329,-1,0,358,1,7,2,1
643,-1,0,774,1,7,2,1
643,-1,0,2431,4,4,2,1
643,-1,0,338,2,7,2,1
230,-1,0,1414,1,3,2,1
238,-1,0,611,1,4,2,1
643,-1,0,695,3,1,3,1
547,-1,0,862,4,2,2,1
200,-1,0,3462,1,4,1,1
643,-1,0,312,1,9,3,1
643,-1,0,1623,2,3,3,1
643,-1,0,519,3,3,3,1
335,-1,0,1977,1,9,3,1
171,-1,0,1278,2,6,1,1
643,-1,0,61,2,1,3,1
395,-1,0,1231,3,9,2,1
643,-1,0,2650,1,3,3,1
244,-1,0,1283,3,8,0,1
404,-1,0,1013,1,2,2,1
99,-1,0,1131,1,6,2,1
192,-1,0,167,2,5,3,1
200,-1,0,3462,1,6,1,1
641,-1,0,0,4,9,3,1
643,-1,0,154,2,1,3,1
643,-1,0,3462,1,4,3,1
511,-1,0,3462,1,3,3,1
119,-1,0,3462,1,8,3,1
103,-1,0,491,2,4,0,1
391,-1,0,-193,1,6,2,1
98,-1,0,2336,1,9,3,1
212,-1,0,67,1,8,2,1
199,-1,0,1084,1,0,1,1
136,-1,0,1536,2,5,2,1
176,-1,0,230,1,4,0,1
248,-1,0,804,2,7,2,1
181,-1,0,3462,1,1,2,1
643,-1,0,0,1,4,0,1
190,-1,0,267,1,4,2,1
643,-1,0,49,1,0,3,1
141,-1,0,251,2,6,3,1
230,-1,0,20,2,3,2,1
390,-1,0,76,1,0,2,1
509,-1,0,295,3,4,2,1
643,-1,0,3462,2,5,3,1
98,-1,0,0,1,3,2,1
364,-1,0,366,2,1,1,1
587,-1,0,702,1,6,0,1
643,-1,0,299,2,2,3,1
113,-1,0,3462,1,3,3,1
449,-1,0,974,1,1,2,1
643,-1,0,152,1,0,3,1
643,-1,0,36,2,5,3,1
177,-1,0,3462,1,4,0,1
227,-1,0,2323,1,2,1,1
554,-1,0,1036,2,6,1,1
643,-1,0,2177,1,6,3,1
300,-1,0,0,1,4,2,1
148,-1,0,2,1,4,2,1
643,-1,0,1428,1,4,1,1
248,-1,0,3462,1,0,1,1
239,-1,0,80,1,8,3,1
643,-1,0,264,1,0,2,1
475,-1,0,-152,2,9,3,1
103,-1,0,814,1,4,2,1
305,-1,0,1718,1,5,1,1
412,-1,0,710,1,8,0,1
136,-1,0,448,1,5,3,1
643,-1,0,2918,2,7,2,1
510,-1,0,14,1,9,2,1
643,-1,0,0,2,8,3,1
621,-1,0,2778,2,4,3,1
228,-1,0,1779,1,6,2,1
230,-1,0,873,1,4,2,1
643,-1,0,-190,5,1,3,1
378,-1,0,920,3,5,3,1
152,-1,0,1130,1,8,2,1
643,-1,0,132,2,1,3,1
581,-1,0,230,1,4,2,1
642,-1,0,1109,1,4,0,1
643,-1,0,2733,2,4,3,1
200,-1,0,3462,1,4,3,1
161,-1,0,1006,1,7,0,1
238,-1,0,1012,1,4,0,1
234,-1,0,3462,1,0,2,1
643,-1,0,1210,1,6,3,1
643,-1,0,49,1,0,3,1
643,-1,0,819,3,8,2,1
636,-1,0,305,1,1,2,1
241,-1,0,876,1,5,2,1
643,-1,0,315,1,1,3,1
316,-1,0,202,1,9,0,1
643,-1,0,3134,1,1,3,1
643,-1,0,1004,2,4,1,1
255,-1,0,454,1,4,2,1
179,-1,0,2351,3,4,2,1
643,-1,0,63,1,6,3,1
117,-1,0,32,1,3,2,1
643,-1,0,331,1,4,1,1
180,-1,0,427,1,7,2,1
281,-1,0,86,2,4,1,1
643,-1,0,1800,3,6,3,1
303,-1,0,446,2,3,2,1
202,-1,0,2831,1,5,1,1
577,-1,0,222,2,8,2,1
169,-1,0,3462,1,4,1,1
643,-1,0,1361,1,4,2,1
643,-1,0,146,2,4,3,1
384,-1,0,916,1,9,3,1
124,-1,0,211,1,8,3,1
643,-1,0,-45,3,0,2,1
309,-1,0,980,1,5,2,1
202,-1,0,1007,1,4,0,1
347,-1,0,96,3,1,0,1
643,-1,0,313,1,4,3,1
643,-1,0,3462,3,6,3,1
161,-1,0,0,1,0,0,1
643,-1,0,-191,2,1,3,1
643,-1,0,281,2,3,2,1
118,-1,0,898,1,0,0,1
229,-1,0,3462,1,5,0,1
254,-1,0,0,1,4,2,1
643,-1,0,-377,4,5,3,1
231,-1,0,1227,1,4,2,1
643,-1,0,904,3,4,3,1
211,-1,0,1134,2,6,2,1
114,-1,0,37,2,3,1,1
471,-1,0,3462,1,5,2,1
526,-1,0,923,2,0,2,1
643,-1,0,1626,5,1,3,1
121,-1,0,529,2,7,1,1
163,-1,0,532,3,8,2,1
496,-1,0,3462,1,3,2,1
643,-1,0,769,1,4,3,1
372,-1,0,3092,1,5,3,1
135,-1,0,3462,1,5,1,1
356,-1,0,0,1,5,3,1
643,-1,0,2712,1,5,3,1
643,-1,0,245,3,0,3,1
193,-1,0,3462,1,8,0,1
512,-1,0,1048,3,3,2,1
149,-1,0,3462,1,7,2,1
482,-1,0,137,1,0,3,1
478,-1,0,1688,1,3,2,1
643,-1,0,3462,1,4,3,1
643,-1,0,1116,1,5,3,1
357,-1,0,536,1,2,2,1
643,-1,0,3462,3,4,3,1
345,-1,0,341,1,7,3,1
263,-1,0,3462,5,4,2,1
614,-1,0,215,1,9,2,1
643,-1,0,3303,2,3,3,1
643,-1,0,313,2,6,3,1
141,-1,0,2642,1,4,3,1
643,-1,0,118,2,6,3,1
290,-1,0,0,1,0,2,1
290,-1,0,1185,1,0,0,1
308,-1,0,0,3,4,3,1
643,-1,0,795,1,4,2,1
643,-1,0,0,1,9,3,1
528,-1,0,3462,1,7,2,1
643,-1,0,3462,2,5,3,1
458,-1,0,109,3,6,3,1
643,-1,0,1311,4,5,3,1
643,-1,0,3462,1,4,1,1
643,-1,0,3462,4,1,3,1
166,-1,0,1624,3,4,2,1
643,-1,0,549,1,9,3,1
266,-1,0,2152,1,4,0,1
643,-1,0,940,1,1,3,1
254,-1,0,372,1,4,3,1
195,-1,0,1456,4,1,1,1
314,-1,0,634,2,9,1,1
415,-1,0,259,1,8,2,1
292,-1,0,3462,1,3,2,1
187,-1,0,841,1,4,2,1
643,-1,0,3462,1,1,3,1
301,-1,0,294,2,9,2,1
210,-1,0,1180,3,9,2,1
590,-1,0,1,1,9,0,1
643,-1,0,1376,3,7,3,1
505,-1,0,3350,1,8,1,1
132,-1,0,3462,1,5,3,1
468,-1,0,3462,1,7,2,1
184,-1,0,3462,1,7,3,1
180,-1,0,3462,2,4,3,1
205,-1,0,487,1,7,2,1
479,-1,0,1536,4,3,3,1
131,-1,0,3462,1,9,3,1
84,-1,0,260,2,4,2,1
643,-1,0,36,2,4,3,1
265,-1,0,3462,6,4,3,1
643,-1,0,-309,1,5,3,1
341,-1,0,3462,4,4,2,1
158,-1,0,0,1,8,0,1
209,-1,0,0,1,5,3,1
307,-1,0,2058,1,7,0,1
471,-1,0,-10,1,6,1,1
643,-1,0,3462,2,7,0,1
187,-1,0,889,1,1,2,1
520,-1,0,548,5,1,3,1
172,-1,0,0,1,2,3,1
412,-1,0,98,1,5,3,1
643,-1,0,3462,1,9,0,1
609,-1,0,3462,2,8,3,1
643,-1,0,-191,5,1,3,1
302,-1,0,2273,2,5,2,1
599,-1,0,405,1,0,1,1
494,-1,0,470,1,3,1,1
226,-1,0,705,1,0,3,1
643,-1,0,3462,1,4,3,1
258,-1,0,2157,1,9,1,1
643,-1,0,1181,1,1,2,1
315,-1,0,1843,1,8,2,1
556,-1,0,1697,2,9,2,1
249,-1,0,1519,1,4,2,1
643,-1,0,3462,1,1,3,1
643,-1,0,3404,2,4,2,1
323,-1,0,171,1,4,2,1
604,-1,0,1299,1,8,3,1
643,-1,0,254,5,4,3,1
561,-1,0,0,2,4,2,1
234,-1,0,304,1,1,3,1
643,-1,0,663,2,0,3,1
331,-1,0,274,1,0,2,1
391,-1,0,2811,3,4,2,1
591,-1,0,986,2,0,0,1
170,-1,0,1278,2,5,1,1
409,-1,0,1228,1,4,1,1
185,-1,0,1235,1,2,3,1
188,-1,0,267,1,4,2,1
643,-1,0,325,2,5,3,1
532,-1,0,3,1,1,2,1
470,-1,0,556,1,1,1,1
174,-1,0,1706,1,4,3,1
643,-1,0,1810,1,7,3,1
584,-1,0,0,1,4,2,1
211,-1,0,3462,4,4,2,1
519,-1,0,336,2,3,3,1
282,-1,0,659,1,6,2,1
643,-1,0,199,1,3,0,1
307,-1,0,0,4,4,3,1
301,-1,0,3462,3,6,1,1
529,-1,0,407,1,0,3,1
293,-1,0,152,2,0,3,1
366,-1,0,156,3,3,3,1
643,-1,0,3462,2,7,3,1
628,-1,0,246,5,9,3,1
340,-1,0,474,1,8,1,1
643,-1,0,409,1,9,2,1
514,-1,0,-466,1,1,3,1
643,-1,0,377,1,10,3,1
161,-1,0,120,2,8,0,1
643,-1,0,146,3,7,0,1
287,-1,0,181,1,9,1,1
456,-1,0,3462,1,2,1,1
285,-1,0,3462,2,8,1,1
643,-1,0,284,1,9,3,1
206,-1,0,0,1,5,3,1
643,-1,0,425,1,6,3,1
386,-1,0,131,5,4,2,1
137,-1,0,994,1,6,1,1
643,-1,0,59,2,4,1,1
643,-1,0,0,1,7,3,1
304,-1,0,109,3,7,3,1
643,-1,0,-308,1,1,3,1
245,-1,0,1445,3,1,3,1
285,-1,0,1301,1,2,2,1
643,-1,0,675,2,9,3,1
577,-1,0,231,1,5,1,1
586,-1,0,603,1,5,2,1
182,-1,0,168,1,5,2,1
184,-1,0,2987,1,4,0,1
643,-1,0,3462,1,4,3,1
643,-1,0,1745,1,7,2,1
395,-1,0,1,4,3,3,1
642,-1,0,1185,4,7,3,1
643,-1,0,2487,1,6,2,1
643,-1,0,1546,3,10,3,1
346,-1,0,1049,2,4,3,1
58,-1,0,185,2,4,1,1
631,-1,0,1793,5,2,3,1
643,-1,0,-168,2,1,3,1
327,-1,0,272,1,0,0,1
255,-1,0,-420,1,0,0,1
643,-1,0,-754,3,8,3,1
614,-1,0,3462,1,6,3,1
143,-1,0,254,1,0,2,1
442,-1,0,733,2,5,1,1
305,-1,0,3462,2,4,2,1
303,-1,0,955,1,7,2,1
643,-1,0,238,1,2,3,1
193,-1,0,1,1,0,3,1
311,-1,0,120,1,5,2,1
643,-1,0,2918,2,7,2,1
468,-1,0,2731,2,8,3,1
407,-1,0,226,1,1,2,1
368,-1,0,2491,1,6,0,1
563,-1,0,416,5,4,3,1
304,-1,0,0,1,4,2,1
643,-1,0,3462,3,4,3,1
471,-1,0,297,1,9,2,1
520,-1,0,543,4,2,2,1
635,-1,0,323,1,5,1,1
643,-1,0,395,2,9,3,1
641,-1,0,1405,2,1,3,1
231,-1,0,3462,1,3,2,1
181,-1,0,2352,3,2,1,1
294,-1,0,3462,1,1,3,1
86,-1,0,-9,1,0,0,1
566,-1,0,1044,1,4,2,1
643,-1,0,787,2,2,3,1
393,-1,0,1390,2,2,3,1
229,-1,0,570,1,2,2,1
157,-1,0,181,1,8,3,1
570,-1,0,120,3,4,2,1
326,-1,0,0,1,0,0,1
184,-1,0,363,1,0,0,1
211,-1,0,3462,4,4,2,1
643,-1,0,50,4,4,2,1
220,-1,0,732,1,2,3,1
328,-1,0,1329,1,5,2,1
643,-1,0,1240,1,1,3,1
546,-1,0,2092,1,7,0,1
222,-1,0,3462,2,3,3,1
529,-1,0,3462,1,4,0,1
643,-1,0,238,1,4,3,1
456,-1,0,294,2,0,3,1
643,-1,0,465,1,3,3,1
181,-1,0,-46,1,1,2,1
643,-1,0,2119,2,1,0,1
643,-1,0,1352,1,5,2,1
643,-1,0,2418,1,6,1,1
414,-1,0,3,1,5,0,1
643,-1,0,2958,3,4,3,1
643,-1,0,-31,2,3,3,1
248,-1,0,1235,1,7,3,1
105,-1,0,1989,1,1,2,1
643,-1,0,3462,1,5,3,1
550,-1,0,0,1,0,3,1
202,-1,0,466,1,3,2,1
643,-1,0,271,2,7,3,1
643,-1,0,1796,5,5,3,1
234,-1,0,3462,2,4,3,1
343,-1,0,1283,2,6,2,1
484,-1,0,694,1,5,1,1
344,-1,0,285,1,3,2,1
165,-1,0,564,1,3,0,1
205,-1,0,486,1,7,2,1
643,-1,0,719,3,3,1,1
479,-1,0,953,1,2,2,1
529,-1,0,52,1,6,3,1
301,-1,0,1845,1,6,3,1
376,-1,0,2720,3,4,2,1
643,-1,0,2918,2,7,2,1
643,-1,0,1382,4,3,0,1
643,-1,0,1612,1,0,3,1
97,-1,0,151,2,4,3,1
643,-1,0,1498,2,5,3,1
643,-1,0,600,1,1,3,1
643,-1,0,3462,3,6,3,1
189,-1,0,247,1,4,1,1
639,-1,0,-756,2,9,3,1
643,-1,0,415,3,1,3,1
403,-1,0,3462,1,8,2,1
643,-1,0,862,2,1,3,1
643,-1,0,578,1,1,0,1
504,-1,0,1854,1,4,2,1
264,-1,0,3462,2,9,2,1
408,-1,0,2988,2,0,1,1
494,-1,0,405,1,8,0,1
637,-1,0,0,6,4,3,1
643,-1,0,1625,1,9,0,1
204,-1,0,526,1,4,2,1
244,-1,0,1860,1,2,2,1
643,-1,0,2223,1,0,3,1
271,-1,0,544,3,2,3,1
554,-1,0,115,1,8,3,1
